"order_line","order_id","order_date","ship_date","ship_mode","customer_id","product_id","sales","quantity","discount","profit","sgst"
7834,"CA-2015-128958","2015-01-24","2015-01-28","Standard Class","CR-12820","OFF-AR-10004757","13.12",5,"0.2","2.132","0"
7835,"CA-2015-106257","2015-04-13","2015-04-17","Second Class","EB-14110","FUR-TA-10002530","241.568",2,"0.2","-15.098","0"
7836,"CA-2015-106257","2015-04-13","2015-04-17","Second Class","EB-14110","TEC-PH-10001494","479.92",2,"0.2","41.993","0"
7837,"CA-2015-149083","2015-09-25","2015-09-30","Standard Class","SH-19975","FUR-CH-10004289","307.136",4,"0.2","-11.5176","0"
7838,"CA-2015-149083","2015-09-25","2015-09-30","Standard Class","SH-19975","OFF-LA-10002945","12.6",2,"0","5.796","0"
7839,"CA-2015-149083","2015-09-25","2015-09-30","Standard Class","SH-19975","TEC-AC-10002567","159.98",2,"0","57.5928","0"
7840,"US-2014-137869","2014-03-28","2014-04-02","Standard Class","CV-12295","OFF-EN-10001509","6.12",3,"0","2.8764","0"
7841,"US-2014-137869","2014-03-28","2014-04-02","Standard Class","CV-12295","FUR-TA-10003954","1184.72",4,"0","106.6248","0"
7842,"CA-2016-116603","2016-07-17","2016-07-22","Standard Class","AT-10735","OFF-AP-10002892","45.96",2,"0","13.788","0"
7843,"CA-2014-158470","2014-04-19","2014-04-23","Second Class","AG-10390","OFF-BI-10003638","58.05",3,"0","26.703","0"
7844,"CA-2014-158470","2014-04-19","2014-04-23","Second Class","AG-10390","OFF-PA-10001569","71.28",11,"0","34.2144","0"
7845,"US-2017-123834","2017-07-21","2017-07-25","Standard Class","GM-14500","FUR-TA-10001676","124.404",4,"0.3","-21.3264","0"
7846,"CA-2015-125976","2015-09-27","2015-10-02","Standard Class","JK-15205","OFF-PA-10001125","154.9",5,"0","69.705","0"
7847,"CA-2015-125976","2015-09-27","2015-10-02","Standard Class","JK-15205","TEC-PH-10002496","1871.88",12,"0","561.564","0"
7848,"CA-2016-128706","2016-02-27","2016-03-02","Standard Class","DW-13540","FUR-FU-10004053","16.192",2,"0.6","-6.8816","0"
7849,"CA-2016-104311","2016-05-02","2016-05-06","Standard Class","AS-10090","OFF-ST-10000321","18.936",3,"0.2","-3.7872","0"
7850,"CA-2016-104311","2016-05-02","2016-05-06","Standard Class","AS-10090","OFF-ST-10002957","12.672",3,"0.2","-3.168","0"
7851,"CA-2016-104311","2016-05-02","2016-05-06","Standard Class","AS-10090","OFF-LA-10000973","5.04",2,"0.2","1.764","0"
7852,"CA-2014-169649","2014-12-09","2014-12-15","Standard Class","TS-21205","OFF-PA-10000143","8.448",2,"0.2","2.9568","0"
7853,"CA-2014-169649","2014-12-09","2014-12-15","Standard Class","TS-21205","OFF-AP-10003287","20.388",2,"0.8","-53.0088","0"
7854,"CA-2015-144890","2015-12-25","2015-12-29","Standard Class","SM-20320","OFF-PA-10001526","9.96",2,"0","4.8804","0"
7855,"CA-2017-135587","2017-12-07","2017-12-12","Standard Class","BH-11710","OFF-AP-10004540","320.64",4,"0","89.7792","0"
7856,"CA-2017-135587","2017-12-07","2017-12-12","Standard Class","BH-11710","TEC-AC-10001266","52",4,"0","23.4","0"
7857,"CA-2014-103429","2014-05-30","2014-06-01","First Class","LW-16825","OFF-BI-10004233","25.584",2,"0.2","8.9544","0"
7858,"CA-2014-103429","2014-05-30","2014-06-01","First Class","LW-16825","TEC-PH-10003505","464",5,"0","134.56","0"
7859,"CA-2014-103429","2014-05-30","2014-06-01","First Class","LW-16825","OFF-AP-10001005","235.95",3,"0","77.8635","0"
7860,"CA-2014-103429","2014-05-30","2014-06-01","First Class","LW-16825","OFF-PA-10001712","39.96",4,"0","17.982","0"
7861,"CA-2017-152261","2017-03-02","2017-03-06","Standard Class","JA-15970","OFF-BI-10002353","18.528",4,"0.7","-12.352","0"
7862,"CA-2015-142993","2015-10-12","2015-10-17","Standard Class","KA-16525","TEC-AC-10003038","17.9",2,"0","3.401","0"
7863,"CA-2015-142993","2015-10-12","2015-10-17","Standard Class","KA-16525","OFF-ST-10000934","81.96",2,"0","0","0"
7864,"CA-2015-143364","2015-07-14","2015-07-19","Second Class","TG-21310","OFF-ST-10002743","272.736",3,"0.2","-64.7748","0"
7865,"CA-2015-143364","2015-07-14","2015-07-19","Second Class","TG-21310","OFF-PA-10001846","18.496",4,"0.2","6.7048","0"
7866,"CA-2015-143364","2015-07-14","2015-07-19","Second Class","TG-21310","FUR-CH-10004287","441.92",2,"0.2","49.716","0"
7867,"CA-2015-143364","2015-07-14","2015-07-19","Second Class","TG-21310","FUR-BO-10001608","127.764",6,"0.7","-191.646","0"
7868,"CA-2014-100972","2014-11-19","2014-11-24","Second Class","DB-13360","OFF-PA-10000357","166.44",3,"0","79.8912","0"
7869,"CA-2016-136994","2016-05-27","2016-06-02","Standard Class","LS-17245","OFF-PA-10000575","13.38",2,"0","6.1548","0"
7870,"US-2017-166233","2017-07-03","2017-07-09","Standard Class","MO-17950","TEC-AC-10002167","24",2,"0.2","-2.7","0"
7871,"CA-2017-122112","2017-09-25","2017-09-29","Standard Class","CA-11965","OFF-EN-10004459","24.448",4,"0.2","8.8624","0"
7872,"CA-2016-101672","2016-10-03","2016-10-07","Standard Class","DB-12910","OFF-LA-10002271","6.16",2,"0","2.9568","0"
7873,"CA-2016-101672","2016-10-03","2016-10-07","Standard Class","DB-12910","FUR-CH-10004063","915.136",4,"0.2","102.9528","0"
7874,"CA-2016-101672","2016-10-03","2016-10-07","Standard Class","DB-12910","OFF-PA-10004610","8.56",2,"0","3.852","0"
7875,"CA-2016-101672","2016-10-03","2016-10-07","Standard Class","DB-12910","OFF-PA-10001878","97.82",2,"0","45.9754","0"
7876,"CA-2017-168403","2017-09-09","2017-09-15","Standard Class","DK-12835","OFF-PA-10002036","31.104",6,"0.2","11.2752","0"
7877,"CA-2017-168403","2017-09-09","2017-09-15","Standard Class","DK-12835","OFF-AP-10003278","11.176",1,"0.2","0.8382","0"
7878,"CA-2015-148705","2015-03-12","2015-03-18","Standard Class","EB-14170","OFF-LA-10001641","5.04",2,"0.2","1.764","0"
7879,"CA-2016-160241","2016-11-29","2016-12-04","Second Class","DR-12940","FUR-FU-10003806","242.176",4,"0.6","-302.72","0"
7880,"CA-2016-155747","2016-06-14","2016-06-21","Standard Class","JS-15685","FUR-TA-10003392","337.176",2,"0.4","-118.0116","0"
7881,"CA-2017-118017","2017-12-03","2017-12-06","Second Class","LC-16870","OFF-AR-10003856","13.344",6,"0.2","1.0008","0"
7882,"CA-2017-118017","2017-12-03","2017-12-06","Second Class","LC-16870","TEC-AC-10002006","76.752",6,"0.2","10.5534","0"
7883,"CA-2017-118017","2017-12-03","2017-12-06","Second Class","LC-16870","TEC-AC-10002006","102.336",8,"0.2","14.0712","0"
7884,"CA-2017-118017","2017-12-03","2017-12-06","Second Class","LC-16870","OFF-PA-10002246","10.32",2,"0.2","3.741","0"
7885,"CA-2017-118017","2017-12-03","2017-12-06","Second Class","LC-16870","OFF-SU-10004782","47.32",7,"0.2","5.915","0"
7886,"CA-2017-118017","2017-12-03","2017-12-06","Second Class","LC-16870","FUR-FU-10004351","23.376",3,"0.2","7.0128","0"
7887,"CA-2017-118017","2017-12-03","2017-12-06","Second Class","LC-16870","FUR-FU-10004270","16.72",5,"0.2","3.344","0"
7888,"CA-2017-118017","2017-12-03","2017-12-06","Second Class","LC-16870","FUR-FU-10004053","16.192",1,"0.2","4.6552","0"
7889,"CA-2016-113117","2016-08-16","2016-08-22","Standard Class","JP-15520","OFF-PA-10000019","32.4",5,"0","15.552","0"
7890,"CA-2016-148684","2016-12-25","2016-12-29","Standard Class","TS-21655","OFF-AR-10003811","19.89",9,"0","5.3703","0"
7891,"CA-2016-148684","2016-12-25","2016-12-29","Standard Class","TS-21655","TEC-AC-10001838","399.98",2,"0","171.9914","0"
7892,"CA-2016-148684","2016-12-25","2016-12-29","Standard Class","TS-21655","FUR-FU-10003553","343.85",5,"0","137.54","0"
7893,"CA-2016-148684","2016-12-25","2016-12-29","Standard Class","TS-21655","OFF-PA-10003302","106.32",3,"0","49.9704","0"
7894,"CA-2017-125367","2017-07-23","2017-07-30","Standard Class","NM-18445","OFF-BI-10002412","13.92",3,"0.2","4.35","0"
7895,"CA-2017-124744","2017-06-21","2017-06-25","Standard Class","EH-14125","OFF-BI-10002852","82.4",5,"0","40.376","0"
7896,"CA-2017-124744","2017-06-21","2017-06-25","Standard Class","EH-14125","OFF-BI-10000145","6.24",2,"0","3.0576","0"
7897,"CA-2017-124744","2017-06-21","2017-06-25","Standard Class","EH-14125","OFF-PA-10001970","447.84",8,"0","219.4416","0"
7898,"CA-2017-128363","2017-08-13","2017-08-18","Standard Class","DC-12850","OFF-AP-10001563","272.048",7,"0.2","30.6054","0"
7899,"CA-2017-128363","2017-08-13","2017-08-18","Standard Class","DC-12850","OFF-BI-10001359","1614.582",6,"0.7","-1237.8462","0"
7900,"CA-2017-128363","2017-08-13","2017-08-18","Standard Class","DC-12850","OFF-FA-10003495","24.32",5,"0.2","9.12","0"
7901,"CA-2017-128363","2017-08-13","2017-08-18","Standard Class","DC-12850","TEC-AC-10003709","1.584",2,"0.2","0.4752","0"
7902,"CA-2017-128363","2017-08-13","2017-08-18","Standard Class","DC-12850","FUR-FU-10003268","31.984",1,"0.2","0","0"
7903,"CA-2017-128363","2017-08-13","2017-08-18","Standard Class","DC-12850","OFF-EN-10003845","14.76",5,"0.2","4.797","0"
7904,"CA-2017-128363","2017-08-13","2017-08-18","Standard Class","DC-12850","FUR-CH-10002073","423.648",2,"0.2","47.6604","0"
7905,"CA-2015-126669","2015-11-07","2015-11-13","Standard Class","DO-13645","OFF-PA-10001357","76.64",2,"0.2","26.824","0"
7906,"US-2015-118766","2015-10-15","2015-10-22","Standard Class","LS-16975","OFF-EN-10001415","4.464",1,"0.2","1.674","0"
7907,"US-2015-118766","2015-10-15","2015-10-22","Standard Class","LS-16975","OFF-BI-10002813","3.96",10,"0.8","-6.93","0"
7908,"CA-2016-112585","2016-07-30","2016-08-02","First Class","RW-19630","OFF-AP-10003849","715.64",2,"0","178.91","0"
7909,"CA-2016-149762","2016-12-03","2016-12-07","Standard Class","RD-19720","FUR-TA-10004147","268.704",3,"0.2","6.7176","0"
7910,"CA-2016-149762","2016-12-03","2016-12-07","Standard Class","RD-19720","OFF-AR-10001662","21.92",8,"0","5.9184","0"
7911,"CA-2016-149762","2016-12-03","2016-12-07","Standard Class","RD-19720","OFF-ST-10001558","48.72",3,"0","7.308","0"
7912,"CA-2016-149762","2016-12-03","2016-12-07","Standard Class","RD-19720","FUR-BO-10001337","205.666",2,"0.15","-12.098","0"
7913,"CA-2016-167605","2016-04-28","2016-04-30","Second Class","RB-19570","FUR-FU-10001602","30.344",2,"0.6","-31.8612","0"
7914,"US-2017-105697","2017-08-25","2017-08-27","First Class","JE-15715","OFF-ST-10003996","25.696",2,"0.2","1.9272","0"
7915,"CA-2017-165323","2017-06-17","2017-06-21","Standard Class","SR-20740","TEC-MA-10003673","3404.5",5,"0","1668.205","0"
7916,"CA-2017-165323","2017-06-17","2017-06-21","Standard Class","SR-20740","TEC-AC-10004992","101.34",3,"0","8.1072","0"
7917,"CA-2015-110891","2015-11-20","2015-11-24","Standard Class","PO-19195","FUR-CH-10002880","344.372",4,"0.3","-93.4724","0"
7918,"CA-2017-100783","2017-09-04","2017-09-08","Second Class","JK-16120","OFF-AR-10000380","30.384",1,"0.2","3.798","0"
7919,"CA-2015-152513","2015-07-04","2015-07-08","Second Class","JP-16135","OFF-BI-10002706","22.848",2,"0.2","7.4256","0"
7920,"CA-2017-139822","2017-09-15","2017-09-21","Standard Class","Dp-13240","OFF-ST-10000943","38.62",2,"0","10.8136","0"
7921,"CA-2017-139822","2017-09-15","2017-09-21","Standard Class","Dp-13240","TEC-AC-10001090","59.98",2,"0","10.7964","0"
7922,"CA-2017-107713","2017-03-13","2017-03-17","Standard Class","JB-16000","OFF-BI-10002026","174.3",3,"0","81.921","0"
7923,"CA-2017-134096","2017-09-24","2017-09-29","Standard Class","PP-18955","TEC-PH-10000526","383.96",5,"0.2","38.396","0"
7924,"CA-2017-134096","2017-09-24","2017-09-29","Standard Class","PP-18955","OFF-BI-10004002","15.57",3,"0.7","-11.418","0"
7925,"CA-2016-125843","2016-08-13","2016-08-16","First Class","RF-19840","OFF-BI-10002309","22.32",4,"0","10.7136","0"
7926,"CA-2016-125843","2016-08-13","2016-08-16","First Class","RF-19840","OFF-LA-10003923","103.6",7,"0","51.8","0"
7927,"CA-2017-120404","2017-11-20","2017-11-24","Second Class","KH-16330","TEC-AC-10003433","2.97",3,"0","1.3365","0"
7928,"CA-2017-120404","2017-11-20","2017-11-24","Second Class","KH-16330","TEC-PH-10001363","569.99",1,"0","170.997","0"
7929,"CA-2017-120404","2017-11-20","2017-11-24","Second Class","KH-16330","FUR-FU-10000820","50.97",3,"0","9.1746","0"
7930,"CA-2017-167549","2017-07-25","2017-07-27","First Class","EM-14200","FUR-TA-10004767","298.116",6,"0.3","-4.2588","0"
7931,"CA-2016-120082","2016-03-25","2016-03-27","Second Class","DK-12835","OFF-AR-10001955","59.52",3,"0","17.856","0"
7932,"US-2016-168095","2016-07-15","2016-07-20","Standard Class","MC-17425","FUR-CH-10004886","230.28",3,"0.2","23.028","0"
7933,"US-2016-168095","2016-07-15","2016-07-20","Standard Class","MC-17425","OFF-PA-10003641","105.52",5,"0.2","34.294","0"
7934,"CA-2017-166093","2017-08-17","2017-08-24","Standard Class","RW-19540","OFF-EN-10003134","23.36",2,"0","11.68","0"
7935,"CA-2017-166093","2017-08-17","2017-08-24","Standard Class","RW-19540","TEC-PH-10002564","71.976",3,"0.2","8.997","0"
7936,"CA-2017-166093","2017-08-17","2017-08-24","Standard Class","RW-19540","OFF-PA-10003893","8.56",2,"0","3.852","0"
7937,"CA-2017-166093","2017-08-17","2017-08-24","Standard Class","RW-19540","OFF-BI-10000174","13.92",3,"0.2","4.872","0"
7938,"CA-2017-166093","2017-08-17","2017-08-24","Standard Class","RW-19540","OFF-AP-10001058","2518.29",9,"0","654.7554","0"
7939,"CA-2017-166093","2017-08-17","2017-08-24","Standard Class","RW-19540","OFF-ST-10001496","540.57",3,"0","140.5482","0"
7940,"CA-2017-166093","2017-08-17","2017-08-24","Standard Class","RW-19540","OFF-BI-10004230","221.056",8,"0.2","77.3696","0"
7941,"CA-2016-146325","2016-12-14","2016-12-17","First Class","DS-13180","FUR-CH-10001146","81.424",2,"0.2","-9.1602","0"
7942,"CA-2016-146325","2016-12-14","2016-12-17","First Class","DS-13180","OFF-ST-10001590","134.8",10,"0","35.048","0"
7943,"CA-2017-134194","2017-12-25","2018-01-01","Standard Class","GA-14725","OFF-BI-10003684","39.582",9,"0.8","-59.373","0"
7944,"CA-2017-134194","2017-12-25","2018-01-01","Standard Class","GA-14725","OFF-SU-10000946","44.688",7,"0.2","5.0274","0"
7945,"CA-2017-134194","2017-12-25","2018-01-01","Standard Class","GA-14725","OFF-AR-10001615","31.744",2,"0.2","2.3808","0"
7946,"CA-2017-134194","2017-12-25","2018-01-01","Standard Class","GA-14725","OFF-BI-10001597","40.98",5,"0.8","-65.568","0"
7947,"CA-2017-134194","2017-12-25","2018-01-01","Standard Class","GA-14725","OFF-BI-10001116","3.168",3,"0.8","-5.0688","0"
7948,"CA-2014-131009","2014-03-01","2014-03-05","Standard Class","SC-20380","OFF-FA-10004395","18.84",5,"0.2","-3.5325","0"
7949,"CA-2014-131009","2014-03-01","2014-03-05","Standard Class","SC-20380","FUR-CH-10001270","362.25",6,"0.3","0","0"
7950,"CA-2014-131009","2014-03-01","2014-03-05","Standard Class","SC-20380","FUR-FU-10001095","63.552",6,"0.6","-34.9536","0"
7951,"CA-2014-131009","2014-03-01","2014-03-05","Standard Class","SC-20380","OFF-ST-10001469","129.552",3,"0.2","-22.6716","0"
7952,"CA-2015-145814","2015-11-19","2015-11-24","Standard Class","KD-16345","OFF-BI-10003196","5.984",2,"0.2","2.244","0"
7953,"CA-2015-145814","2015-11-19","2015-11-24","Standard Class","KD-16345","TEC-PH-10002200","861.76",4,"0","249.9104","0"
7954,"CA-2014-138359","2014-04-01","2014-04-06","Standard Class","KH-16330","OFF-ST-10000636","66.96",4,"0","2.6784","0"
7955,"CA-2014-138359","2014-04-01","2014-04-06","Standard Class","KH-16330","OFF-BI-10000145","6.24",2,"0","3.0576","0"
7956,"CA-2017-131807","2017-10-05","2017-10-10","Standard Class","GG-14650","FUR-CH-10001190","435.168",4,"0.2","-59.8356","0"
7957,"CA-2017-131807","2017-10-05","2017-10-10","Standard Class","GG-14650","OFF-FA-10002780","14.9",5,"0","6.854","0"
7958,"CA-2017-131807","2017-10-05","2017-10-10","Standard Class","GG-14650","OFF-AP-10004052","15.8",4,"0","4.108","0"
7959,"CA-2017-131807","2017-10-05","2017-10-10","Standard Class","GG-14650","FUR-FU-10004666","72.9",5,"0","26.973","0"
7960,"CA-2017-131807","2017-10-05","2017-10-10","Standard Class","GG-14650","FUR-TA-10004086","206.352",3,"0.2","5.1588","0"
7961,"CA-2017-131807","2017-10-05","2017-10-10","Standard Class","GG-14650","TEC-PH-10000702","7.992",1,"0.2","2.6973","0"
7962,"CA-2017-104864","2017-11-18","2017-11-23","Second Class","JS-15685","OFF-ST-10002301","81.36",5,"0.2","-19.323","0"
7963,"CA-2017-104864","2017-11-18","2017-11-23","Second Class","JS-15685","OFF-BI-10001636","20.232",8,"0.7","-16.1856","0"
7964,"CA-2017-104864","2017-11-18","2017-11-23","Second Class","JS-15685","OFF-AP-10002684","389.056",4,"0.2","48.632","0"
7965,"CA-2017-104864","2017-11-18","2017-11-23","Second Class","JS-15685","OFF-PA-10004609","20.736",4,"0.2","7.2576","0"
7966,"CA-2017-104864","2017-11-18","2017-11-23","Second Class","JS-15685","OFF-PA-10003309","41.472",8,"0.2","14.5152","0"
7967,"CA-2015-138219","2015-03-23","2015-03-30","Standard Class","BP-11095","OFF-PA-10000380","33.36",4,"0","16.68","0"
7968,"CA-2016-157707","2016-10-10","2016-10-12","First Class","CC-12610","FUR-BO-10001567","90.882",3,"0.7","-190.8522","0"
7969,"CA-2016-157707","2016-10-10","2016-10-12","First Class","CC-12610","TEC-PH-10002583","15.992",1,"0.2","-2.9985","0"
7970,"CA-2016-157707","2016-10-10","2016-10-12","First Class","CC-12610","FUR-CH-10004853","120.784",1,"0.2","13.5882","0"
7971,"US-2015-126753","2015-08-16","2015-08-20","Standard Class","SP-20860","TEC-PH-10003580","519.792",4,"0.4","-112.6216","0"
7972,"US-2015-126753","2015-08-16","2015-08-20","Standard Class","SP-20860","TEC-AC-10004227","31.176",3,"0.2","-5.4558","0"
7973,"US-2015-126753","2015-08-16","2015-08-20","Standard Class","SP-20860","OFF-PA-10002787","10.368",2,"0.2","3.6288","0"
7974,"US-2015-126753","2015-08-16","2015-08-20","Standard Class","SP-20860","OFF-BI-10003981","2.724",2,"0.7","-1.9068","0"
7975,"US-2015-126753","2015-08-16","2015-08-20","Standard Class","SP-20860","FUR-FU-10001488","254.352",3,"0.2","0","0"
7976,"US-2015-126753","2015-08-16","2015-08-20","Standard Class","SP-20860","OFF-BI-10003727","3.762",3,"0.7","-2.7588","0"
7977,"US-2015-126753","2015-08-16","2015-08-20","Standard Class","SP-20860","OFF-PA-10000130","10.272",3,"0.2","3.21","0"
7978,"CA-2014-166051","2014-05-31","2014-06-05","Standard Class","JK-15625","TEC-PH-10002680","659.97",3,"0","197.991","0"
7979,"CA-2014-166051","2014-05-31","2014-06-05","Standard Class","JK-15625","TEC-PH-10002538","113.73",3,"0","32.9817","0"
7980,"CA-2015-113040","2015-08-27","2015-08-31","Standard Class","CC-12100","OFF-BI-10001249","5.104",1,"0.2","1.6588","0"
7981,"CA-2014-103800","2014-01-03","2014-01-07","Standard Class","DP-13000","OFF-PA-10000174","16.448",2,"0.2","5.5512","0"
7982,"CA-2014-113383","2014-09-10","2014-09-13","First Class","SF-20065","OFF-AP-10004532","81.92",4,"0","22.1184","0"
7983,"CA-2014-113383","2014-09-10","2014-09-13","First Class","SF-20065","FUR-FU-10001986","254.9",5,"0","76.47","0"
7984,"CA-2017-152499","2017-01-22","2017-01-25","Second Class","EH-13765","OFF-FA-10002975","15.12",5,"0.2","4.914","0"
7985,"CA-2017-152499","2017-01-22","2017-01-25","Second Class","EH-13765","OFF-AR-10003481","7.872",3,"0.2","0.8856","0"
7986,"CA-2016-151498","2016-04-21","2016-04-24","First Class","DN-13690","OFF-BI-10004967","8.32",5,"0.2","2.808","0"
7987,"CA-2016-137939","2016-07-20","2016-07-23","Second Class","PJ-19015","TEC-PH-10003589","89.95",5,"0","43.176","0"
7988,"US-2016-117793","2016-08-23","2016-08-29","Standard Class","MA-17560","OFF-LA-10002945","25.2",4,"0","11.592","0"
7989,"US-2016-117793","2016-08-23","2016-08-29","Standard Class","MA-17560","OFF-LA-10003537","37.59",3,"0","17.6673","0"
7990,"US-2016-117793","2016-08-23","2016-08-29","Standard Class","MA-17560","OFF-ST-10002406","14.97",1,"0","4.1916","0"
7991,"US-2016-117793","2016-08-23","2016-08-29","Standard Class","MA-17560","TEC-AC-10003433","1.98",2,"0","0.891","0"
7992,"CA-2016-133872","2016-06-14","2016-06-17","First Class","VM-21835","OFF-BI-10002082","39.936",4,"0.7","-26.624","0"
7993,"CA-2016-133872","2016-06-14","2016-06-17","First Class","VM-21835","TEC-AC-10000521","18.464",2,"0.2","2.308","0"
7994,"US-2015-165743","2015-11-20","2015-11-23","Second Class","MM-18055","OFF-BI-10001982","4.896",3,"0.7","-3.4272","0"
7995,"US-2015-165743","2015-11-20","2015-11-23","Second Class","MM-18055","FUR-BO-10002268","145.764",6,"0.7","-247.7988","0"
